제품코드,제품명,성분코드,성분명,최대투여기간일수,공고일자,공고번호,급여구분
669804630,브론키움정(펠라고니움시도이데스11%에탄올추출물(1→8~10))_(1.53846g/1정),490303ATB,pelargonium sidoides 11% ethanol ext.(1→8~10) (as dried pelargonium sidoides ethanol ext.),21,2019-06-21,20190307,급여
648507440,아가브론정(펠라고니움시도이데스11%에탄올추출물(1→8~10))_(1.53846g/1정),490303ATB,pelargonium sidoides 11% ethanol ext.(1→8~10) (as dried pelargonium sidoides ethanol ext.),21,2019-06-21,20190307,급여
651204340,에스카민정(펠라고니움시도이데스11%에탄올추출물(1→8~10))_(1.53846g/1정),490303ATB,pelargonium sidoides 11% ethanol ext.(1→8~10) (as dried pelargonium sidoides ethanol ext.),21,2019-06-21,20190307,급여
663606660,올카민정(펠라고니움시도이데스11%에탄올추출물(5.5~6.6→1))_(20mg/1정),490303ATB,pelargonium sidoides 11% ethanol ext.(1→8~10) (as dried pelargonium sidoides ethanol ext.),21,2019-06-21,20190307,급여
643306810,움스코민정(펠라고니움시도이데스11%에탄올추출물(1→8∼10))_(1.53846g/1정),490303ATB,pelargonium sidoides 11% ethanol ext.(1→8~10) (as dried pelargonium sidoides ethanol ext.),21,2019-06-21,20190307,급여
698503190,움카맥스정(펠라고니움시도이데스11%에탄올건조엑스(5.5~6.6→1))_(20mg/1정),490303ATB,pelargonium sidoides 11% ethanol ext.(1→8~10) (as dried pelargonium sidoides ethanol ext.),21,2019-06-21,20190307,급여
649102710,움카세린정(펠라고니움시도이데스11%에탄올추출물(1→8~10))_(1.53846g/1정),490303ATB,pelargonium sidoides 11% ethanol ext.(1→8~10) (as dried pelargonium sidoides ethanol ext.),21,2019-06-21,20190307,급여
656004000,움카에이정(펠라고니움시도이데스11%에탄올추출물(1→8∼10))_(1.53846g/1정),490303ATB,pelargonium sidoides 11% ethanol ext.(1→8~10) (as dried pelargonium sidoides ethanol ext.),21,2019-06-21,20190307,급여
658202830,제이카민정(펠라고니움시도이데스11%에탄올건조엑스(5.5~6.6→1))_(20mg/1정),490303ATB,pelargonium sidoides 11% ethanol ext.(1→8~10) (as dried pelargonium sidoides ethanol ext.),21,2019-06-21,20190307,급여
670607290,젤코민정(펠라고니움시도이데스11%에탄올추출물(1→8~10))_(1.53846g/1정),490303ATB,pelargonium sidoides 11% ethanol ext.(1→8~10) (as dried pelargonium sidoides ethanol ext.),21,2019-06-21,20190307,급여
678600440,카니움정(펠라고니움시도이데스11%에탄올건조엑스(5.5~6.6→1))_(20mg/1정),490303ATB,pelargonium sidoides 11% ethanol ext.(1→8~10) (as dried pelargonium sidoides ethanol ext.),21,2019-06-21,20190307,급여
649604570,페라콜정(펠라고니움시도이데스11%에탄올추출물(1→8~10))_(1.53846g/1정),490303ATB,pelargonium sidoides 11% ethanol ext.(1→8~10) (as dried pelargonium sidoides ethanol ext.),21,2019-06-21,20190307,급여
653403190,펠라곤정(펠라고니움시도이데스11%에탄올건조엑스(5.5~6.6→1))_(20mg/1정),490303ATB,pelargonium sidoides 11% ethanol ext.(1→8~10) (as dried pelargonium sidoides ethanol ext.),21,2019-06-21,20190307,급여
640903180,펠라스정(펠라고니움시도이데스11%에탄올추출물(1→8~10))_(1.53846g/1정),490303ATB,pelargonium sidoides 11% ethanol ext.(1→8~10) (as dried pelargonium sidoides ethanol ext.),21,2019-06-21,20190307,급여
645404370,펠라카민정(펠라고니움시도이데스11%에탄올추출물(1→8~10))_(1.53846g/1정),490303ATB,pelargonium sidoides 11% ethanol ext.(1→8~10) (as dried pelargonium sidoides ethanol ext.),21,2019-06-21,20190307,급여
649806910,펠람정(펠라고니움시도이데스11%에탄올추출물(1→8~10))_(1.53846g/1정),490303ATB,pelargonium sidoides 11% ethanol ext.(1→8~10) (as dried pelargonium sidoides ethanol ext.),21,2019-06-21,20190307,급여
671704660,펠리움정(펠라고니움시도이데스11%에탄올추출물(1→8~10))_(1.53846g/1정),490303ATB,pelargonium sidoides 11% ethanol ext.(1→8~10) (as dried pelargonium sidoides ethanol ext.),21,2019-06-21,20190307,급여
650303520,민카민정(펠라고니움시도이데스11%에탄올건조엑스(5.5∼6.6→1))_(20mg/1정),490303ATB,pelargonium sidoides 11% ethanol ext.(1→8~10) (as dried pelargonium sidoides ethanol ext.),21,2019-06-21,20190307,급여
657805870,페로민정(펠라고니움시도이데스11%에탄올추출물(1→8~10))_(1.53846g/1정),490303ATB,pelargonium sidoides 11% ethanol ext.(1→8~10) (as dried pelargonium sidoides ethanol ext.),21,2019-06-21,20190307,급여
652903860,움스판정(펠라고니움시도이데스11%에탄올추출물(1→8~10))_(1.53846g/1정),490303ATB,pelargonium sidoides 11% ethanol ext.(1→8~10) (as dried pelargonium sidoides ethanol ext.),21,2019-06-21,20190307,급여
693201800,움카바정(펠라고니움시도이데스11%에탄올추출물(1→8~10))_(1.53846g/1정),490303ATB,pelargonium sidoides 11% ethanol ext.(1→8~10) (as dried pelargonium sidoides ethanol ext.),21,2019-06-21,20190307,급여
645604890,세스펠라정(펠라고니움시도이데스11%에탄올건조엑스(5.5~6.6→1))_(20mg/1정),490303ATB,pelargonium sidoides 11% ethanol ext.(1→8~10) (as dried pelargonium sidoides ethanol ext.),21,2019-06-21,20190307,급여
654004870,브로카민정(펠라고니움시도이데스11%에탄올추출물(1→8∼10))_(1.53846g/1정),490303ATB,pelargonium sidoides 11% ethanol ext.(1→8~10) (as dried pelargonium sidoides ethanol ext.),21,2019-06-21,20190307,급여
693902710,셀카민정(펠라고니움시도이데스11%에탄올건조엑스(5.5~6.6→1))_(20mg/1정),490303ATB,pelargonium sidoides 11% ethanol ext.(1→8~10) (as dried pelargonium sidoides ethanol ext.),21,2019-06-21,20190307,급여
647204890,펠리시움정(펠라고니움시도이데스11%에탄올추출물(1→8~10)_(1.53846g/1정),490303ATB,pelargonium sidoides 11% ethanol ext.(1→8~10) (as dried pelargonium sidoides ethanol ext.),21,2019-06-21,20190307,급여
671807510,톨비스정15밀리그램(톨밥탄)_(15mg/1정),616503ATB,tolvaptan,30,2019-06-21,20190307,급여
671807520,톨비스정30밀리그램(톨밥탄)_(30mg/1정),616504ATB,tolvaptan,30,2019-06-21,20190307,급여
644915151,모빌리아주(플레릭사포르)_(24mg/1.2mL),590530BIJ,plerixafor,4,2019-06-21,20190307,급여
647803622,아이펙트-에스시럽(펠라고니움시도이데스11%에탄올추출물(1→8∼10)·글리세린혼합액(8:2))_(1.5444g/9mL),490331ASY,pelargonium sidoides 11% ethanol ext.(1→8~10)ㆍglycerin mixed solution(8:2),21,2019-06-21,20190307,급여
668900241,아이브이에프엠주75아이유(메노트로핀)(수출명:엘지아이브이에프엠주)_(75I.U/1병),190202BIJ,menotrophin,12,2019-06-21,20190307,급여
649900290,삼스카정15밀리그램(톨밥탄분무건조분말)_(15mg/1정),616501ATB,tolvaptan SD powder (as tolvaptan),30,2019-06-21,20190307,급여
670304200,코슈엘정_(1정),524800ATB,levocetirizine dihydrochloride,21,2019-11-12,20190515,급여
652100660,스틸녹스CR정6.25밀리그램(졸피뎀타르타르산염)_(6.25mg/1정),250503ATR,zolpidem tartrate,28,2019-11-12,20190515,급여
652100650,스틸녹스CR정12.5밀리그램(졸피뎀타르타르산염)_(12.5mg/1정),250504ATR,zolpidem tartrate,28,2019-11-12,20190515,급여
644102430,펜터미세미정(펜터민염산염)_(18.75mg/1정),552704ATB,phentermine hydrochloride (as phentermine),28,2019-11-12,20190515,비급여
652604900,푸리민정18.75밀리그램(펜터민염산염)_(18.75mg/1정),552704ATB,phentermine hydrochloride (as phentermine),28,2019-11-12,20190515,비급여
670606670,휴터민세미정(펜터민염산염)_(18.75mg/1정),552704ATB,phentermine hydrochloride (as phentermine),28,2019-11-12,20190515,비급여
669905860,피티엠정(펜터민염산염)_(18.75mg/1정),552704ATB,phentermine hydrochloride (as phentermine),28,2019-11-12,20190515,비급여
641805180,아디펙스정18.75mg(펜터민염산염)_(18.75mg/1정),552704ATB,phentermine hydrochloride (as phentermine),28,2019-11-12,20190515,비급여
652604870,푸리민정37.5밀리그램(펜터민염산염)_(37.5mg/1정),552701ATB,phentermine hydrochloride (as phentermine),28,2019-11-12,20190515,비급여
698001380,비터펜정(펜터민염산염)_(37.5mg/1정),552701ATB,phentermine hydrochloride (as phentermine),28,2019-11-12,20190515,비급여
671803320,펜키니정(펜터민염산염)_(37.5mg/1정),552701ATB,phentermine hydrochloride (as phentermine),28,2019-11-12,20190515,비급여
669801040,메타맥스정(펜터민염산염)_(37.5mg/1정),552701ATB,phentermine hydrochloride (as phentermine),28,2019-11-12,20190515,비급여
641601120,디에타민정(펜터민염산염)_(37.5mg/1정),552701ATB,phentermine hydrochloride (as phentermine),28,2019-11-12,20190515,비급여
670100310,로페트정(펜터민염산염)_(37.5mg/1정),552701ATB,phentermine hydrochloride (as phentermine),28,2019-11-12,20190515,비급여
671701310,케이터민정(펜터민염산염)_(37.5mg/1정),552701ATB,phentermine hydrochloride (as phentermine),28,2019-11-12,20190515,비급여
645202640,틴틴정(펜터민염산염)_(37.5mg/1정),552701ATB,phentermine hydrochloride (as phentermine),28,2019-11-12,20190515,비급여
641601110,디에타민정(수출명:DIETOP)(염산펜터민)_(37.5mg/1정),552701ATB,phentermine hydrochloride (as phentermine),28,2019-11-12,20190515,비급여
654800890,비엠진정(펜터민염산염)_(37.5mg/1정),552701ATB,phentermine hydrochloride (as phentermine),28,2019-11-12,20190515,비급여
658200310,레티스정(펜터민염산염)_(37.5mg/1정),552701ATB,phentermine hydrochloride (as phentermine),28,2019-11-12,20190515,비급여
645603900,대화노브제정(펜터민염산염)_(37.5mg/1정),552701ATB,phentermine hydrochloride (as phentermine),28,2019-11-12,20190515,비급여
663603190,펜더정(펜터민염산염)_(37.5mg/1정),552701ATB,phentermine hydrochloride (as phentermine),28,2019-11-12,20190515,비급여
644100640,펜터미정(펜터민염산염)_(37.5mg/1정),552701ATB,phentermine hydrochloride (as phentermine),28,2019-11-12,20190515,비급여
644600690,씬스펜정(펜터민염산염)_(37.5mg/1정),552701ATB,phentermine hydrochloride (as phentermine),28,2019-11-12,20190515,비급여
622802050,아트민정(펜터민염산염)_(37.5mg/1정),552701ATB,phentermine hydrochloride (as phentermine),28,2019-11-12,20190515,비급여
652901440,웰트민정(펜터민염산염)_(37.5mg/1정),552701ATB,phentermine hydrochloride (as phentermine),28,2019-11-12,20190515,비급여
644802840,페니민정(펜터민염산염)_(37.5mg/1정),552701ATB,phentermine hydrochloride (as phentermine),28,2019-11-12,20190515,비급여
628800800,펜타지아정(펜터민염산염)_(37.5mg/1정),552701ATB,phentermine hydrochloride (as phentermine),28,2019-11-12,20190515,비급여
649500530,로우칼정(펜터민염산염)_(37.5mg/1정),552701ATB,phentermine hydrochloride (as phentermine),28,2019-11-12,20190515,비급여
646001540,슬레민정(펜터민염산염)_(37.5mg/1정),552701ATB,phentermine hydrochloride (as phentermine),28,2019-11-12,20190515,비급여
649800430,레디펜정(펜터민염산염)_(37.5mg/1정),552701ATB,phentermine hydrochloride (as phentermine),28,2019-11-12,20190515,비급여
642902420,펜타인정(펜터민염산염)_(37.5mg/1정),552701ATB,phentermine hydrochloride (as phentermine),28,2019-11-12,20190515,비급여
669904160,페스틴정(펜터민염산염)_(37.5mg/1정),552701ATB,phentermine hydrochloride (as phentermine),28,2019-11-12,20190515,비급여
649402670,펜민정(펜터민염산염)_(37.5mg/1정),552701ATB,phentermine hydrochloride (as phentermine),28,2019-11-12,20190515,비급여
670603980,휴터민정(펜터민염산염)_(37.5mg/1정),552701ATB,phentermine hydrochloride (as phentermine),28,2019-11-12,20190515,비급여
651902290,페딘정(펜터민염산염)_(37.5mg/1정),552701ATB,phentermine hydrochloride (as phentermine),28,2019-11-12,20190515,비급여
643101910,펜트민정(펜터민염산염)_(37.5mg/1정),552701ATB,phentermine hydrochloride (as phentermine),28,2019-11-12,20190515,비급여
641802050,아디펙스정(펜터민염산염)_(37.5mg/1정),552701ATB,phentermine hydrochloride (as phentermine),28,2019-11-12,20190515,비급여
641801570,마자놀정(마진돌)_(1mg/1정),551401ATB,mazindol,28,2019-11-12,20190515,비급여
698001390,펜홀드정(펜디메트라진타르타르산염)_(35mg/1정),552601ATB,phendimetrazine tartrate,28,2019-11-12,20190515,비급여
670102080,페티노정(펜디메트라진타르타르산염)_(35mg/1정),552601ATB,phendimetrazine tartrate,28,2019-11-12,20190515,비급여
657802840,펜슬림정(펜디메트라진타르타르산염)_(35mg/1정),552601ATB,phendimetrazine tartrate,28,2019-11-12,20190515,비급여
671701750,펜트라정(펜디메트라진타르타르산염)_(35mg/1정),552601ATB,phendimetrazine tartrate,28,2019-11-12,20190515,비급여
658200200,디에트정(펜디메트라진타르타르산염)_(35mg/1정),552601ATB,phendimetrazine tartrate,28,2019-11-12,20190515,비급여
654800080,라이트진정(펜디메트라진타르타르산염)_(35mg/1정),552601ATB,phendimetrazine tartrate,28,2019-11-12,20190515,비급여
645203630,펜디펜정(펜디메트라진타르타르산염)_(35mg/1정),552601ATB,phendimetrazine tartrate,28,2019-11-12,20190515,비급여
652903160,펜디진정35mg(펜디메트라진타르타르산염)_(35mg/1정),552601ATB,phendimetrazine tartrate,28,2019-11-12,20190515,비급여
663603200,펜디멘정(펜디메트라진타르타르산염)_(35mg/1정),552601ATB,phendimetrazine tartrate,28,2019-11-12,20190515,비급여
644101260,펜디예뜨정(펜디메트라진타르타르산염)_(35mg/1정),552601ATB,phendimetrazine tartrate,28,2019-11-12,20190515,비급여
669803310,펜디민정(펜디메트라진타르타르산염)_(35mg/1정),552601ATB,phendimetrazine tartrate,28,2019-11-12,20190515,비급여
644802850,페닝정(펜디메트라진타르타르산염)_(35mg/1정),552601ATB,phendimetrazine tartrate,28,2019-11-12,20190515,비급여
669904170,펜틴정(펜디메트라진타르타르산염)_(35mg/1정),552601ATB,phendimetrazine tartrate,28,2019-11-12,20190515,비급여
646202160,펜디라정(펜디메트라진타르타르산염)_(35mg/1정),552601ATB,phendimetrazine tartrate,28,2019-11-12,20190515,비급여
649400210,다이트린정(펜디메트라진타르타르산염)_(35mg/1정),552601ATB,phendimetrazine tartrate,28,2019-11-12,20190515,비급여
670602380,펜디정(펜디메트라진타르타르산염)_(35mg/1정),552601ATB,phendimetrazine tartrate,28,2019-11-12,20190515,비급여
641802190,아트라진정(펜디메트라진타르타르산염)_(35mg/1정),552601ATB,phendimetrazine tartrate,28,2019-11-12,20190515,비급여
649803390,펜타씬정(펜디메트라진타르타르산염)_(35mg/1정),552601ATB,phendimetrazine tartrate,28,2019-11-12,20190515,비급여
653001360,아드펜정(펜디메트라진타르타르산염)_(35mg/1정),552601ATB,phendimetrazine tartrate,28,2019-11-12,20190515,비급여
671803300,펜디라진정(펜디메트라진타르타르산염)_(35mg/1정),552601ATB,phendimetrazine tartrate,28,2019-11-12,20190515,비급여
643101900,펜디씬정(펜디메트라진타르타르산염)_(35mg/1정),552601ATB,phendimetrazine tartrate,28,2019-11-12,20190515,비급여
644600840,엔슬림정(펜디메트라진타르타르산염)_(35mg/1정),552601ATB,phendimetrazine tartrate,28,2019-11-12,20190515,비급여
652604860,푸링정(펜디메트라진타르타르산염)_(35mg/1정),552601ATB,phendimetrazine tartrate,28,2019-11-12,20190515,비급여
642204430,판베시서방캡슐 30밀리그램(펜터민염산염)_(30mg/1캡슐),552702ACR,phentermine HCl,28,2019-11-12,20190515,비급여
652606270,푸링세미정(펜디메트라진타르타르산염)_(17.5mg/1정),552602ATB,phendimetrazine tartrate,28,2019-11-12,20190515,비급여
670607630,펜디세미정(펜디메트라진타르타르산염)_(17.5mg/1정),552602ATB,phendimetrazine tartrate,28,2019-11-12,20190515,비급여
698003160,레피온정(디에틸프로피온염산염)_(25mg/1정),551601ATB,diethylpropion hydrochloride,28,2019-11-12,20190515,비급여
649104390,슬리피온정(디에틸프로피온염산염)_(25mg/1정),551601ATB,diethylpropion hydrochloride,28,2019-11-12,20190515,비급여
52401900,디에칠정(디에틸프로피온염산염)_(25mg/1정),551601ATB,diethylpropion hydrochloride,28,2019-11-12,20190515,비급여
653006570,엘피온정25밀리그램(디에틸프로피온염산염)_(25mg/1정),551601ATB,diethylpropion hydrochloride,28,2019-11-12,20190515,비급여
622802310,엠피온정(디에틸프로피온염산염)_(25mg/1정),551601ATB,diethylpropion hydrochloride,28,2019-11-12,20190515,비급여
652604880,테뉴에이트정(디에틸프로피온염산염)_(25mg/1정),551601ATB,diethylpropion hydrochloride,28,2019-11-12,20190515,비급여
644600740,암페몬정(디에틸프로피온염산염)_(25mg/1정),551601ATB,diethylpropion hydrochloride,28,2019-11-12,20190515,비급여
644801400,에닝정(디에틸프로피온염산염)_(25mg/1정),551601ATB,diethylpropion hydrochloride,28,2019-11-12,20190515,비급여
670601800,웰피온정(디에틸프로피온염산염)_(25mg/1정),551601ATB,diethylpropion hydrochloride,28,2019-11-12,20190515,비급여
649800420,레노씬정(디에틸프로피온염산염)_(25mg/1정),551601ATB,diethylpropion hydrochloride,28,2019-11-12,20190515,비급여
643100130,디피온정(디에틸프로피온염산염)_(25mg/1정),551601ATB,diethylpropion hydrochloride,28,2019-11-12,20190515,비급여
643506740,코싹엘정_(1정),524800ATB,levocetirizine dihydrochloride,21,2019-11-12,20190515,급여
696300570,보신티정20밀리그램(보노프라잔푸마르산염)_(26.72mg/1정),679002ATB,vonoprazan fumarate (as vonoprazan),56,2021-07-15,20210248,비급여
696300560,보신티정10밀리그램(보노프라잔푸마르산염)_(13.36mg/1정),679001ATB,vonoprazan fumarate (as vonoprazan),56,2021-07-15,20210248,비급여
625900141,베클루리주정맥주사용동결건조분말(렘데시비르)_(0.1g/1병),690801BIJ,remdesivir,10,2021-07-15,20210248,비급여
642902551,후라베린큐시럽_(90mL),E47600ASY,berberine tannate,7,2021-07-15,20210248,비급여
640006800,씨네졸리드정600밀리그램(리네졸리드)_(0.6g/1정),412901ATB,linezolid,28,2021-11-19,20210560,급여
644308750,리녹사졸정600밀리그램(리네졸리드)_(0.6g/1정),412901ATB,linezolid,28,2021-11-19,20210560,급여
642403870,리네졸린정600밀리그램(리네졸리드)_(0.6g/1정),412901ATB,linezolid,28,2021-11-19,20210560,급여
648900710,자이복스정600밀리그람(리네졸리드)_(0.6g/1정),412901ATB,linezolid,28,2021-11-19,20210560,급여
642404000,리네졸린정300mg(리네졸리드)_(0.3g/1정),412903ATB,linezolid,28,2021-11-19,20210560,급여
648900721,자이복스주2밀리그람/밀리리터(리네졸리드)_(0.6g/300mL),412930BIJ,linezolid,28,2021-11-19,20210560,급여
640006621,씨네졸리드주2밀리그램/밀리리터(리네졸리드)_(0.6g/300mL),412930BIJ,linezolid,28,2021-11-19,20210560,급여
647800750,삼진디아제팜정5밀리그람_(5mg/1정),142903ATB,diazepam,92,2022-04-20,20220032,급여
647800740,삼진디아제팜정2밀리그람_(2mg/1정),142902ATB,diazepam,92,2022-04-20,20220032,급여
651901730,자나팜정0.25밀리그람(알프라졸람)_(0.25mg/1정),105502ATB,alprazolam,92,2022-04-20,20220032,급여
641802680,자이렌정0.25밀리그램(알프라졸람)_(0.25mg/1정),105502ATB,alprazolam,92,2022-04-20,20220032,급여
651901740,자나팜정0.4밀리그람(알프라졸람)_(0.4mg/1정),105504ATB,alprazolam,92,2022-04-20,20220032,급여
657200480,알프람정0.4밀리그램(알프라졸람)_(0.4mg/1정),105504ATB,alprazolam,92,2022-04-20,20220032,급여
645303420,한림알프라졸람정0.5밀리그램_(0.5mg/1정),105505ATB,alprazolam,92,2022-04-20,20220032,급여
671800270,대원디아제팜정2밀리그램(수출명:디아잠정2밀리그램)(수출명2:트레즈콘정2밀리그램)_(2mg/1정),142902ATB,diazepam,92,2022-04-20,20220032,급여
651901760,자나팜정1밀리그람(알프라졸람)_(1mg/1정),105501ATB,alprazolam,92,2022-04-20,20220032,급여
645302630,한림알프라졸람정0.25밀리그램_(0.25mg/1정),105502ATB,alprazolam,92,2022-04-20,20220032,급여
653001580,"알프라낙스정0.5밀리그람_(알프라졸람, 0.5mg/1정)",105505ATB,alprazolam,92,2022-04-20,20220032,급여
657200490,알프람정0.5밀리그램(알프라졸람)_(0.5mg/1정),105505ATB,alprazolam,92,2022-04-20,20220032,급여
651901750,자나팜정0.5밀리그람(알프라졸람)_(0.5mg/1정),105505ATB,alprazolam,92,2022-04-20,20220032,급여
641802670,자이렌정(알프라졸람)_(0.5mg/1정),105505ATB,alprazolam,92,2022-04-20,20220032,급여
73400460,자낙스정0.5밀리그램(알프라졸람)_(0.5mg/1정),105505ATB,alprazolam,92,2022-04-20,20220032,급여
642901160,아티반정1밀리그람(로라제팜)_(1mg/1정),185501ATB,lorazepam,92,2022-04-20,20220032,급여
642901150,아티반정0.5밀리그람(로라제팜)_(0.5mg/1정),185504ATB,lorazepam,92,2022-04-20,20220032,급여
642901181,아티반주사(로라제팜)_(2mg/0.5mL),185530BIJ,lorazepam,92,2022-04-20,20220032,급여
642901191,아티반주사(로라제팜)_(4mg/1mL),185531BIJ,lorazepam,92,2022-04-20,20220032,급여
642800500,리브락스정_(1정),255800ATB,chlordiazepoxide,92,2022-04-20,20220032,급여
643300320,데파스정1밀리그람(에티졸람)_(1mg/1정),156501ATB,etizolam,92,2022-04-20,20220032,급여
643300310,데파스정0.5밀리그람(에티졸람)_(0.5mg/1정),156502ATB,etizolam,92,2022-04-20,20220032,급여
643300300,데파스정0.25밀리그램(에티졸람)_(0.25mg/1정),156503ATB,etizolam,92,2022-04-20,20220032,급여
657200210,리버티정10밀리그램(클로르디아제폭시드염산염)_(10mg/1정),131201ATB,chlordiazepoxide hydrochloride,92,2022-04-20,20220032,급여
657200200,리버티정5밀리그램(클로르디아제폭시드염산염)_(5mg/1정),131202ATB,chlordiazepoxide hydrochloride,92,2022-04-20,20220032,급여
652100530,센틸정5밀리그람(클로바잠)_(5mg/1정),135702ATB,clobazam,92,2022-04-20,20220032,급여
651900520,명인디아제팜정10밀리그람_(10mg/1정),142901ATB,diazepam,92,2022-04-20,20220032,급여
651900530,명인디아제팜정2밀리그람_(2mg/1정),142902ATB,diazepam,92,2022-04-20,20220032,급여
646002040,자세틴정0.25밀리그램(알프라졸람)_(0.25mg/1정),105502ATB,alprazolam,92,2022-04-20,20220032,급여
649501400,아졸락정0.25밀리그람(알프라졸람)_(0.25mg/1정),105502ATB,alprazolam,92,2022-04-20,20220032,급여
649501420,아졸락정0.5밀리그람(알프라졸람)_(0.5mg/1정),105505ATB,alprazolam,92,2022-04-20,20220032,급여
657200190,로라반정1밀리그램(로라제팜)_(1mg/1정),185501ATB,lorazepam,92,2022-04-20,20220032,급여
657200180,로라반정0.5밀리그램(로라제팜)_(0.5mg/1정),185504ATB,lorazepam,92,2022-04-20,20220032,급여
651904650,자나팜정0.125밀리그램(알프라졸람)_(0.125mg/1정),105507ATB,alprazolam,92,2022-04-20,20220032,급여
651900640,"명인브로마제팜정3밀리그람[(수출명:로지팜정3밀리그람(브로마제팜), 브라제팜정3밀리그람(브로마제팜), 렉소만정3밀리그람(브로마제팜)]_(3mg/1정)",118501ATB,bromazepam,92,2022-04-20,20220032,급여
657200470,알프람정0.25밀리그램(알프라졸람)(수출명:Alpram Tablet 0.25mg)_(0.25mg/1정),105502ATB,alprazolam,92,2022-04-20,20220032,급여
651900540,명인디아제팜정5밀리그람_(5mg/1정),142903ATB,diazepam,92,2022-04-20,20220032,급여
657807870,알프라원정0.25밀리그램(알프라졸람)_(0.25mg/1정),105502ATB,alprazolam,92,2022-04-20,20220032,급여
657807880,알프라원정0.5밀리그램(알프라졸람)_(0.5mg/1정),105505ATB,alprazolam,92,2022-04-20,20220032,급여
653001570,"알프라낙스정0.25밀리그람_(알프라졸람, 0.25mg/1정)",105502ATB,alprazolam,92,2022-04-20,20220032,급여
651901310,스리반정0.5밀리그램(로라제팜)_(0.5mg/1정),185504ATB,lorazepam,92,2022-04-20,20220032,급여
642000510,빅손정1밀리그람(에칠로플라제페이트)_(1mg/1정),156201ATB,ethyl loflazepate,92,2022-04-20,20220032,급여
651901320,스리반정1밀리그램(로라제팜)_(1mg/1정),185501ATB,lorazepam,92,2022-04-20,20220032,급여
642000520,빅손정(에칠로플라제페이트)_(2mg/1정),156202ATB,ethyl loflazepate,92,2022-04-20,20220032,급여
643308810,바리움정5밀리그람(디아제팜)_(5mg/1정),142903ATB,diazepam,92,2022-04-20,20220032,급여
652101530,푸리지움5밀리그람(클로바잠)_(5mg/1정),135702ATB,clobazam,92,2022-04-20,20220032,비급여
652101540,푸리지움10밀리그람(클로바잠)영문:Frisium10mg_(10mg/1정),135701ATB,clobazam,92,2022-04-20,20220032,비급여
652100520,센틸정10밀리그람(클로바잠)_(10mg/1정),135701ATB,clobazam,92,2022-04-20,20220032,비급여
648900680,자낙스XR정1mg(알프라졸람)_(1mg/1정),105501ATR,alprazolam,92,2022-04-20,20220032,비급여
651900310,"로지팜정3밀리그람(브로마제팜), 브라제팜정3밀리그람(브로마제팜), 렉소만정3밀리그람(브로마제팜)_(3mg/1정)",118501ATB,bromazepam,92,2022-04-20,20220032,비급여
657202590,알프람정0.25밀리그램(알프라졸람)(Alpram Tablet 0.25mg)_(0.25mg/1정),105502ATB,alprazolam,92,2022-04-20,20220032,비급여
646002030,자세틴정0.25밀리그람(알프라졸람)(수출명:ANEX0.25mg(Alprazolam))_(0.25mg/1정),105502ATB,alprazolam,92,2022-04-20,20220032,비급여
657202600,알프람정0.4밀리그램(알프라졸람)(Alpram Tablet 0.4mg)_(0.4mg/1정),105504ATB,alprazolam,92,2022-04-20,20220032,비급여
657202610,알프람정0.5밀리그램(알프라졸람)(Alpram Tablet 0.5mg)_(0.5mg/1정),105505ATB,alprazolam,92,2022-04-20,20220032,비급여
649806790,명문알프라졸람정0.25밀리그램_(0.25mg/1정),105502ATB,alprazolam,92,2022-04-20,20220032,급여
649806800,명문알프라졸람정0.5밀리그램_(0.5mg/1정),105505ATB,alprazolam,92,2022-04-20,20220032,급여
647800761,삼진디아제팜주_(10mg/2mL),142930BIJ,diazepam,92,2022-04-20,20220032,급여
73400470,자낙스정0.25밀리그램(알프라졸람)_(0.25mg/1정),105502ATB,alprazolam,92,2022-04-20,20220032,급여
657203960,알프람정0.125밀리그램(알프라졸람)_(0.125mg/1정),105507ATB,alprazolam,92,2022-04-20,20220032,급여
671800311,대원디아제팜주사액(수출명:데팜주사액(디아제팜))_(10mg/2mL),142930BIJ,diazepam,92,2022-04-20,20220032,급여
644206480,하이드라섹캡슐100mg(라세카도트릴)_(0.1g/1캡슐),632402ACH,Racecadotril,7,2022-05-27,20220251,비급여
642405130,라세카캡슐100밀리그램(라세카도트릴)_(0.1g/1캡슐),632402ACH,Racecadotril,7,2022-05-27,20220251,비급여
644206381,하이드라섹산10mg(라세카도트릴)_(10mg/1포),632402APD,racecadotril,7,2022-05-27,20220251,비급여
644206371,하이드라섹산30mg(라세카도트릴)_(30mg/1포),632401APD,racecadotril,7,2022-05-27,20220251,비급여
650901951,오메가벤주(정제어유(고단위 오메가-3지방산 함유))_(5g/50mL),651530BIJ,purified fish oil,28,2022-05-27,20220251,비급여
650901952,오메가벤주(정제어유(고단위 오메가-3지방산 함유))_(10g/100mL),651531BIJ,purified fish oil,28,2022-05-27,20220251,비급여
650900131,디펩티벤주(N(2)-L-알라닐-L-글루타민)(DipeptivenInj.(N(2)-L-알라닐-L-글루타민))_(20g/100mL),489931BIJ,N(2)-L-alanyl-L-glutamine,21,2022-05-27,20220251,급여
74200080,둘코락스좌약(비사코딜)_(10mg/1개),117802CSP,bisacodyl,7,2022-10-28,20220483,급여
657401641,비코에네마액(비사코딜)_(10mg/30mL),117803CLQ,bisacodyl,7,2022-10-28,20220483,비급여
